comparison,human_gse,mouse_gse,tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,human_title,mouse_title
human_mouse,GSE30567,GSE39619,0.43032280631070596,25,135.06088407819536,"['C0013447', 'C0028630', 'C0034137', 'C0035668', 'C0041921', 'C0205166', 'C0221097', 'C0332158', 'C0332281', 'C0337611', 'C0348080', 'C0392367', 'C1444754', 'C1511726', 'C1522634', 'C1546437', 'C1705253', 'C1705415', 'C1706316', 'C1707908', 'C1708634', 'C2700640', 'C3245479', 'C3245509', 'C3714741']",ENCODE Cold Spring Harbor Labs Long RNA-seq (hg19),RNA-seq from ENCODE/Stanford/Yale
human_mouse,GSE76203,GSE66264,0.42955547959523144,10,71.0308841739267,"['C0265219', 'C0280451', 'C1418245', 'C1879299', 'C2698684', 'C3273357', 'C3463824', 'C3900098', 'C4330725', 'C5239087']",Integrative genomics identifies the molecular basis of resistance to Azacytidine therapy in Myelodysplastic Syndromes,Myelodysplastic syndrome: NUP98-HoxD13 (NHD13) expression effect on hematopoietic stem cells
human_mouse,GSE42212,GSE78971,0.4286639233695364,11,39.75154840027787,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1546459', 'C1705923', 'C1707455', 'C2603343', 'C2930505', 'C2979882', 'C3178810']",Quantitative analysis of proliferative and Ras-induced senescent human primary fibroblasts transcriptomes,Transcriptome of WT mouse embryonic stem cells
human_mouse,GSE120890,GSE58363,0.4281119431578093,11,37.75573112883994,"['C0017262', 'C0185117', 'C0205615', 'C0443199', 'C0752248', 'C1549478', 'C1705242', 'C2911684', 'C3854321', 'C4554467', 'C4699379']",Differential expression of genes in AD169-infected MRC5.,Differential expression analysis for RNA-seq data between cardiac progenitor and uncommitted cells at day 4.75
human_mouse,GSE99180,GSE84526,0.42703250117056224,5,36.61493103729039,"['C0012582', 'C1419059', 'C1420414', 'C1531217', 'C5445745']","CD133hi, Notchhi, DP (double positive) and DN (double negative) in GBML8 and GBML20, both patient-derived glioblastoma tumorsphere cultures",RNAseq from Dp16 and control mice
human_mouse,GSE77958,GSE84357,0.42642503752584093,12,39.77783142325259,"['C0008972', 'C0018017', 'C0557651', 'C0752248', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2979882', 'C4086963', 'C4760607']",Next Generation Sequencing Facilitates Quantitative Analysis of ISL1 Regulated Transcriptomes,RNA-seq of Asxl2 KO LSK cells
human_mouse,GSE33013,GSE33815,0.4256314360043965,21,107.32700185931046,"['C0004561', 'C0008972', 'C0023401', 'C0035173', 'C0123538', 'C0220825', 'C0227103', 'C0475211', 'C0557651', 'C0947630', 'C1099360', 'C1136027', 'C1136034', 'C1261322', 'C1292732', 'C1552578', 'C1552960', 'C1705923', 'C1706495', 'C2603343', 'C3273851']","Combinatorial role of two paralogous splicing factors, hnRNP L and L-like, in multiple-exon regulation of CD45 alternative splicing",Analysis of Fetal liver cells from hnRNP L KO mice
human_mouse,GSE77958,GSE76932,0.4254383545123904,12,46.02263482168234,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2936621', 'C2936622', 'C2979882', 'C4330825']",Next Generation Sequencing Facilitates Quantitative Analysis of ISL1 Regulated Transcriptomes,"Next generation sequencing comparing effects of vehicle, PTH, and YKL-05-093 in Ocy454 cells"
human_mouse,GSE77958,GSE55744,0.42500713877195045,12,39.77783142325259,"['C0008972', 'C0018017', 'C0557651', 'C0752248', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2979882', 'C4086963', 'C4760607']",Next Generation Sequencing Facilitates Quantitative Analysis of ISL1 Regulated Transcriptomes,Comparison of the transcriptional profiles of male E13.5 wild type and L/H-Pgds-/- gonads
human_mouse,GSE62526,GSE75936,0.4249858652339212,9,22.391501741731993,"['C0017262', 'C0017263', 'C0185117', 'C0752248', 'C1160700', 'C1449575', 'C1517486', 'C4086963', 'C5552813']",Gene expression profiling of melanoma cell lines by high throughput sequencing,Gene expression profiles of Id3lo and Id3hi regulatory T cells
human_mouse,GSE49601,GSE98592,0.42394344784756083,5,34.62933307284256,"['C0023449', 'C0105421', 'C0444868', 'C0812385', 'C1552816']",Leucegene: ALL sequencing,RNA-SEQ analysis of E12.5 ALL Ret-positive (EGFP-labeled) FACSd dorsal root ganglia neurons
human_mouse,GSE69312,GSE68220,0.4216167927960259,12,69.99914903987228,"['C0020964', 'C0020969', 'C0332281', 'C0439064', 'C1155268', 'C1327413', 'C1327430', 'C1327432', 'C1817748', 'C1817749', 'C4330475', 'C5690798']",Genome-wide maps of human OEC innate immune responses to Burkholderia,Genome-wide maps of CD14-dependent and CD14-independent bladder innate immune responses to UPEC
human_mouse,GSE92971,GSE70814,0.42114370550450936,18,82.76289336563381,"['C0017262', 'C0017263', 'C0041904', 'C0185117', 'C0380603', 'C0851285', 'C0919506', 'C1156284', 'C1159970', 'C1160700', 'C1327622', 'C1414598', 'C1417683', 'C1417684', 'C1422201', 'C1517486', 'C1518294', 'C3890231']",FGF2 regulation of gene expression in stable inducible Neurons,Regulation of gene expression after FGF2-induced gyrification of mouse brain
human_mouse,GSE115575,GSE97062,0.4210562209396988,62,253.21137056237174,"['C0002778', 'C0007634', 'C0008630', 'C0008972', 'C0009585', 'C0009586', 'C0010992', 'C0012737', 'C0017262', 'C0018017', 'C0162340', 'C0171406', 'C0178628', 'C0185117', 'C0205396', 'C0205556', 'C0220825', 'C0333288', 'C0370079', 'C0376306', 'C0392762', 'C0423896', 'C0439855', 'C0443131', 'C0456205', 'C0456984', 'C0552545', 'C0557651', 'C0752248', 'C0814926', 'C0872262', 'C0920317', 'C0936012', 'C0947630', 'C1136359', 'C1261322', 'C1522740', 'C1524024', 'C1550043', 'C1550605', 'C1704241', 'C1705923', 'C1710679', 'C1880022', 'C1880156', 'C2245017', 'C2603343', 'C2911684', 'C3178810', 'C3242365', 'C3244125', 'C3640979', 'C3714634', 'C3854321', 'C3858752', 'C4086963', 'C4699379', 'C4723641', 'C4760607', 'C5236074', 'C5237799', 'C5667317']",yylncT acts as a gatekeeper of the mesodermal transcriptional program by local modulation of DNMT3B [human_1],Next Generation Sequencing Facilitates The Study of the Effect of ABX464 in Intestinal Inflammation
human_mouse,GSE33013,GSE62378,0.4204957274694361,12,80.97326221914648,"['C0018017', 'C0023401', 'C0123538', 'C0227103', 'C0475211', 'C1099360', 'C1136027', 'C1136034', 'C1552960', 'C1571704', 'C1706495', 'C3273851']","Combinatorial role of two paralogous splicing factors, hnRNP L and L-like, in multiple-exon regulation of CD45 alternative splicing",Regulatory RNA Apela Is a Component of a Negative Feedback Loop Regulating p53-Mediated Apoptosis in Embryonic Stem Cells (III)
human_mouse,GSE84359,GSE78974,0.41852548839645876,10,35.56688512721185,"['C0008972', 'C0018017', 'C0557651', 'C0752248', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2979882']",RNA-seq of primary patient AML samples,Transcriptome of new DGCR8_KO mouse embryonic stem cells generated by paired CRISPR/Cas9 approach
human_mouse,GSE74270,GSE95141,0.41800194033302746,5,14.847120085031483,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']","RNA sequencing of Formalin-Fixed, Paraffin-Embedded Specimens for Gene Expression Quantification and Data Mining",RNA sequencing of striatum tissue from naive Csnk1e knockout mice and wild-type mice
human_mouse,GSE58991,GSE70788,0.4174692269894098,8,28.916657113417763,"['C0009932', 'C0162327', 'C0162801', 'C0243148', 'C0308718', 'C0728976', 'C1294197', 'C1547100']",Nuclear stability and transcriptional directionality separate functionally distinct RNA species,"RNA sequencing of Control, ÎCop1Î², ÎCop1Î² and ÎCop1Î² ÎETV1/4/5Î² islets"
human_mouse,GSE70620,GSE101537,0.41507908099378893,7,41.79552028108257,"['C0301039', 'C1149372', 'C1337090', 'C1419325', 'C1530423', 'C4086963', 'C4760607']",Regulatory T cell modulation by CBP/EP300 bromodomain inhibition [RNA-seq],Neurog3-Cre p300/CBP mouse islets RNA-seq
human_mouse,GSE72001,GSE87387,0.4150118733498548,7,37.1493635050673,"['C0152013', 'C1332137', 'C1336026', 'C4086963', 'C4289842', 'C4526910', 'C4760607']",RNA-seq following enhancer repression,RNA-seq of primary murine lung adenocarcinoma cells from KP and JKP mice
human_mouse,GSE62563,GSE42704,0.4149021113054394,5,23.489258861570114,"['C0205177', 'C0679217', 'C0718247', 'C1553875', 'C1561507']",Neuronal activity promotes glioma growth,The Aurora B kinase and the polycomb protein Ring1B combine to regulate active promoters in quiescent lymphocytes [RNA-Seq]
human_mouse,GSE57501,GSE80433,0.4139888638256296,5,42.656421963306066,"['C0023827', 'C1332581', 'C1334242', 'C1335745', 'C4744707']",The epigenetic reader protein SPIN1 controls proliferation and survival of liposarcoma by modulating the RET signaling pathway [RNA-Seq],Transformation of mature adipocytes to liposarcoma in Ad/NICD mice
human_mouse,GSE76998,GSE30578,0.41397762627294377,5,25.451139263402904,"['C0035648', 'C0036866', 'C0596150', 'C0870672', 'C1521970']",Transcriptomic Dynamics during Differentiation Process of Human Pluripotent Cells into Hepatocyte-like Cells,RNA mapping of Drosha deficient cells
human_mouse,GSE85854,GSE31182,0.41313329710050717,6,20.137221415091147,"['C1883559', 'C2700323', 'C4086963', 'C4760607', 'C5205215', 'C5444688']",Transcriptome analysis of alternative splicing events in WT and P-KO H9 cells,RNA-seq and expression profile of WT and ZFP57 KO ES cells
human_mouse,GSE106545,GSE72129,0.4126292110232179,16,63.49034843475234,"['C0008972', 'C0018017', 'C0557651', 'C0752248', 'C0947630', 'C1513372', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2936269', 'C2936621', 'C2936622', 'C2979882', 'C3178810', 'C4330825']",Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and AXL-/- astrocytes Transcriptomes,Next Generation Sequencing Facilitates Quantitative Analysis of Sensory Neurons Transcriptomes in response to Trophic Withdrawal
human_mouse,GSE69233,GSE33920,0.4123021417078096,7,18.653924422402756,"['C0004561', 'C0007634', 'C0023172', 'C0524983', 'C3899739', 'C4086963', 'C4760607']",The lncRNA LUST promotes CCICs self-renewal stimulating the wnt/b-catenin signaling activation [RNA-Seq],mRNA-Seq of 2C::tomato+ vs. - ES cells
human_mouse,GSE62852,GSE87870,0.4120944943088185,5,26.574830999241875,"['C0023467', 'C0215508', 'C1335654', 'C1435548', 'C1705326']",LncRNAs specific signature in acute myeloid leukemia with intermediate risk,Next gen RNA sequencing of mouse acute myeloid leukemia
human_mouse,GSE48286,GSE71873,0.4117231220110611,8,26.74128312677104,"['C0009932', 'C0162327', 'C0243148', 'C0308718', 'C0728976', 'C1547100', 'C4086963', 'C4760607']",High-throughput sequencing of PROMPT-enriched samples.,Genome-wide analysis of gene expression using in vitro cultured control and Lats1/2 deficient hepatoblasts [RNA-Seq]
human_mouse,GSE94454,GSE74456,0.411632732189368,6,29.064523130128457,"['C0035553', 'C0040712', 'C0597295', 'C1157519', 'C1519613', 'C1519614']",Selective stalling of human translation through small molecule engagement of the ribosome nascent chain,PAPTRAP
human_mouse,GSE42006,GSE84615,0.41088386701878615,6,41.68388047162063,"['C0040961', 'C0108801', 'C0332121', 'C1366448', 'C1366449', 'C4086963']","Translatome of A549, H1299 and HBE cells",Tissue-specific Emergence of Regulatory and Intraepithelial T Cells from a Clonal T-cell Precursor
human_mouse,GSE70833,GSE84357,0.4107813473172162,12,42.77929636689735,"['C0007634', 'C0017262', 'C0017337', 'C0079429', 'C1171362', 'C1416746', 'C1417679', 'C1515670', 'C1862225', 'C4284124', 'C5237010', 'C5444885']",HCT116 MYC 3' TBE1 (WT) and KO RNA-Seq,RNA-seq of Asxl2 KO LSK cells
human_mouse,GSE104310,GSE75936,0.40889374064197,12,40.73346413801924,"['C0035173', 'C0162327', 'C0220825', 'C0752248', 'C1261322', 'C1292732', 'C1449575', 'C1552578', 'C1956267', 'C4055498', 'C4086963', 'C5552813']",Gene Expression Profile of human hepatocellular carcinoma by RNA sequencing,Gene expression profiles of Id3lo and Id3hi regulatory T cells
human_mouse,GSE73718,GSE73932,0.4079690742245779,7,29.097978348438247,"['C0205227', 'C0726639', 'C0752248', 'C1101610', 'C1167395', 'C1825598', 'C4049986']",Transcriptome profiling of HEK 293T cells depleted of endogenous miRNAs,Transcriptome profiling of murine lungs after treatment with vector to deplete endogenous miRNAs
human_mouse,GSE85008,GSE71531,0.40792755955698146,5,26.574830999241875,"['C0023467', 'C0215508', 'C1335654', 'C1435548', 'C1705326']",mRNA sequencing in acute myeloid leukemia (AML) cells with and without knockdown of FTO,Targeting leukemia-initiating cells through pharmacologic inhibition of Pol I transcription to treat MLL-driven acute myeloid leukemia
human_mouse,GSE55296,GSE97027,0.4075541676269708,8,56.00541616554864,"['C0007193', 'C0018801', 'C0018802', 'C0023212', 'C0878544', 'C1449563', 'C2939447', 'C5679590']",RNA-seq analysis of human heart failure,Cdk8 overexpression effects in heart
human_mouse,GSE57503,GSE51619,0.4075029224355886,5,25.282844899316046,"['C0178628', 'C0220825', 'C0376306', 'C1261322', 'C5237799']",Evaluation of RNA amplification and RNA-Seq library preparation protocols for spermatozoa RNA profiling,Evaluation of TRAP-sequencing technology with a versatile conditional mouse model
human_mouse,GSE55689,GSE66264,0.4071776976907117,10,67.55349765390699,"['C0018956', 'C0265219', 'C0280451', 'C1418245', 'C1879299', 'C2698684', 'C3273357', 'C3463824', 'C3900098', 'C4330725']",Myelodysplastic syndromes are propagated by rare and distinct human cancer stem cells in vivo,Myelodysplastic syndrome: NUP98-HoxD13 (NHD13) expression effect on hematopoietic stem cells
human_mouse,GSE95245,GSE85303,0.40704759333067403,15,55.78937723215583,"['C0007613', 'C0016030', 'C0039798', 'C0087111', 'C0392747', 'C0443172', 'C0679846', 'C0851285', 'C1325880', 'C1522326', 'C1533734', 'C1546634', 'C1550637', 'C1705169', 'C5417695']",RNAseq changes in human fibroblasts after treatment with E16.5 skin extract,RNAseq changes in fibroblasts after treatment with selected protein(s) or E16.5 skin extract
human_mouse,GSE98720,GSE66781,0.40694236561931696,5,30.207987087203506,"['C1420631', 'C1420642', 'C1451774', 'C3273648', 'C3273688']",RNA-seq Analysis of Tcf1-regulated Genes in Human ESCs,Impact of Tcf1 and Lef1 deficiency on follicular helper T (Tfh) cells
human_mouse,GSE19166,GSE89806,0.4068745048394711,4,15.463561577988038,"['C2936621', 'C2936622', 'C3178810', 'C4330825']",Next generation sequencing of human brain tissues transcriptome,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and L2hgdh-/- mice brain Transcriptomes
human_mouse,GSE48286,GSE101712,0.4065097721315283,8,26.74128312677104,"['C0009932', 'C0162327', 'C0243148', 'C0308718', 'C0728976', 'C1547100', 'C4086963', 'C4760607']",High-throughput sequencing of PROMPT-enriched samples.,Single cell RNA-sequencing of Mbd3-null and control lymphoid progenitor cells
human_mouse,GSE62905,GSE78974,0.40626877139229706,12,44.03725464976665,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1513372', 'C1705923', 'C1707455', 'C2603343', 'C2936269', 'C2936621', 'C2936622', 'C3178810']",Quantitative analysis of CD133+ liver cancer stem cells vs CD133- non cancer stem cell by RNA-Seq profiling,Transcriptome of new DGCR8_KO mouse embryonic stem cells generated by paired CRISPR/Cas9 approach
human_mouse,GSE66895,GSE55633,0.4053880094038982,10,48.38415084488932,"['C0027950', 'C0200633', 'C0752248', 'C1449575', 'C1956267', 'C4054040', 'C4054355', 'C4055498', 'C5204473', 'C5552813']",Disease-Associated SNPs From non-Coding Regions in Juvenile Idiopathic Arthritis Are Located Within or Adjacent to Functional Genomic Elements of Human Neutrophils and CD4+ T Cells [RNA-Seq],Gene expression profile of metastasis-associated neutrophils
human_mouse,GSE57480,GSE52870,0.40523326692811057,20,96.6734719083396,"['C0017262', 'C0023449', 'C0023485', 'C0026336', 'C0026339', 'C0167636', 'C0185117', 'C0205263', 'C0349636', 'C1335193', 'C1527583', 'C1961102', 'C2911684', 'C3161035', 'C3280977', 'C3714583', 'C3853906', 'C3854321', 'C4699379', 'C4721444']",Inducible PAX5 expression in a human B lymphoblastic leukemia cell line,Pax5 restoration in a mouse model of B progenitor acute lymphoblastic leukemia
human_mouse,GSE81439,GSE81432,0.40477930036618387,17,73.91014340682393,"['C0002778', 'C0010176', 'C0020792', 'C0205396', 'C0668195', 'C0752248', 'C0872262', 'C0920317', 'C0936012', 'C1335222', 'C1431343', 'C1524024', 'C1707660', 'C1720950', 'C2986383', 'C3178810', 'C4053868']",Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Human_RWPE1_RNA-Seq),Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Mouse_Recomb_RNA-Seq)
human_mouse,GSE43126,GSE55552,0.40460048191975473,4,13.804715712220059,"['C0752248', 'C1327760', 'C1449575', 'C1513400']","Next Generation Sequencing Facilitates Quantitative Analysis of CNE1-mock, CNE1-BART1, CNE-BART3, CNE1-BART7 cells",Hepatocyte ductal metaplasia in chronic mouse liver injury
human_mouse,GSE38265,GSE46104,0.40405379869738983,19,99.02410918009647,"['C0009013', 'C0016030', 'C0079068', 'C0080065', 'C0086661', 'C0529085', 'C1416660', 'C1418768', 'C1420322', 'C1454487', 'C1546634', 'C1550637', 'C1568630', 'C1708843', 'C1882262', 'C2717959', 'C4086963', 'C4760607', 'C5445148']",mRNA expression in iPS cells generated by a synthetic self-replicative RNA,"Global transcriptome profiling of Oct4/Klf4/Sox2 (3Factor, 3F) + IL6 iPS clones derived from mouse embryonic fibroblasts."
human_mouse,GSE88741,GSE73127,0.40403842653178634,10,41.65467391699164,"['C0033137', 'C0205225', 'C0205409', 'C0439612', 'C0750927', 'C1335497', 'C1548221', 'C1764827', 'C4706387', 'C5679898']",Gene expression changes in human melanoma cell lines compared to primary melanocytes,Global gene expression profile of primary mouse brain and glioblastoma tissues
